city,admin_name,name,ID,address
Brescia,Lombardia,Sociale,733086621,Via Felice Cavallotti 20
Capriolo,Lombardia,Gemini,370344532,Via Palazzolo 66
Collebeato,Lombardia,Cinema San Filippo Neri,2793795094,Via Giuseppe Borghini 7
Desenzano Del Garda,Lombardia,Cinema Paolo VI,3013962671,Vicolo Oratorio 90
Gargnano,Lombardia,Il teatrino,3979506088,Via Repubblica 95
Montichiari,Lombardia,Cinema Teatro Gloria,2148210147,Via San Pietro 1
Salo',Lombardia,Cinema teatro Cristal,1403540617,Largo Dante Alighieri 125
Montebello Della Battaglia,Lombardia,The Space Multisala,2698875903,Via Mirabella 22
Parona,Lombardia,Movie Planet Parona,694681554,Strada Provinciale SPexSS494 Vigevanese 181
Pavia,Lombardia,Cinema Teatro Politeama,3569173697,Corso Cavour 20
Rivanazzano,Lombardia,Cinema Sociale,2433981108,Via Giorgio Pedemonti 42
Voghera,Lombardia,Cinema - Teatro Arlecchino,623548753,Viale Repubblica (Ciclabile) 46
Crema,Lombardia,Sala Alessandrini,3771702547,Via Matilde di Canossa 108
Spino D'Adda,Lombardia,Cinema Vottoria,3364335016,Canicattì 32
Asola,Lombardia,San Carlo,1477405279,Via Libertà 1
Bressanone,Trentino-Alto Adige,Sternkino,2398204047,Ceglie Messapico 182
Coredo,Trentino-Alto Adige,Cinema Dolomiti,2140551480,Via Venezia 180
Folgaria,Trentino-Alto Adige,Cinema Paradiso,1806514145,Via della Pace 182
Lavarone,Trentino-Alto Adige,Cinema Dolomiti,1732128586,Viale Dolomiti 110
Lavarone,Trentino-Alto Adige,Cinema Teatro Dolomiti,3170252310,Viale Dolomiti 7
Male',Trentino-Alto Adige,Cinema Comunale,1098424206,Via E. Bezzi 34
Pergine Valsugana,Trentino-Alto Adige,Cinema  Teatro Pergine Valsugana,2853936060,Viale degli Alpini 107
Predazzo,Trentino-Alto Adige,Bar Teatro,2208013392,Via Cesare Battisti 147
Predazzo,Trentino-Alto Adige,Cinema,269955384,Via Verdi 46
Rovereto,Trentino-Alto Adige,Supercinema Rosmini,417419594,Vicolo Loreto 62
Trento,Trentino-Alto Adige,Supercinema Vittoria,269184853,Via Giannantonio Manci 150
Cerea,Veneto,Cinema Mignon,1402598138,Via Cordioli 97
Cerea,Veneto,Cinema Principe,3214419210,Via Roma 40
Isola Della Scala,Veneto,Cap. Bovo,1740460012,Via Rimembranza 60
Legnago,Veneto,Cinema Italia,1417495630,Via Marsala 11
San Bonifacio,Veneto,Cinema Cristallo,1941683049,Corso Italia 9
Sona,Veneto,The space cinemas,2989532864,Via Trentino 1
Verona,Veneto,Arena estiva Fiume,2381215266,Via Pontida 45
Verona,Veneto,Cinema Diamante,1462387106,Via Pietro Zecchinato 6
Verona,Veneto,Cinema Multisala Rivoli,1152590532,Piazza Bra 10
Verona,Veneto,Cinema Pindemonte,262307626,Via Sabotino 140
Asiago,Veneto,Lux,1373709124,Via Giacomo Matteotti 6
Bassano Del Grappa,Veneto,Astra,506466076,Viale dei Martiri 160
Bassano Del Grappa,Veneto,Cinema all'aperto Giardini Parolini,1795363443,Vicolo Parolini 192
Bassano Del Grappa,Veneto,Cinema Grotta,1421298580,Via Matteotti 81
Bassano Del Grappa,Veneto,Metropolis cinema multisala,506461391,Via Cristoforo Colombo 149
Bassano Del Grappa,Veneto,Sala Martinovich,1587579132,Via Ognissanti 48
Gallio,Veneto,Cineghel,1762104950,Via Mons. C. Liviero 56
Malo,Veneto,Aurora,3135341630,Via Chiesa 195
Marostica,Veneto,Sala Micropolis,2878909741,Via Sisemol 92
Rossano Veneto,Veneto,Cinema Estivo all'aperto,1567309156,Via Bassano 41
Schio,Veneto,Cinema Salesiani,1411213452,Via Guglielmo Marconi 14
Schio,Veneto,Cinema Teatro Pasubio,345834526,Cagliari 139
Schio,Veneto,Cinema Teatro Sociale,341157821,Via Pasubio 46
Tonezza Del Cimone,Veneto,Cinema Tonezza,3914291067,Via Marconi 61
Torrebelvicino,Veneto,Cinema Arcobaleno,311389234,Piazzale Paolo Borsellino 90
